district_name,state,nces_id,url,corona,covid,closure,scraping_failed,link_found
ball charter schools (val vista) (90885),arizona,0400867,https://www.schooldigger.com/go/AZ/schools/0086703342/school.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
balsz elementary district (4268),arizona,0401050,http://www.balsz.org,TRUE,TRUE,TRUE,FALSE,TRUE
basis charter schools inc. (273398),arizona,0400963,http://www.basisschools.org/,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (549803),arizona,0400961,https://www.ade.az.gov/edd/NewDetails.asp?EntityID=549803&RefTypeID=1999&SchoolType=CS,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (81078),arizona,0400608,http://www.basisscottsdale.org,FALSE,TRUE,TRUE,FALSE,TRUE
basis charter schools inc. (90508),arizona,0400818,http://www.basisorovalley.org/,FALSE,TRUE,TRUE,FALSE,TRUE
basis charter schools inc. (90841),arizona,0400829,http://www.basisschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (90842),arizona,0400830,http://www.basisschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (90862),arizona,0400831,http://www.basisschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (91280),arizona,0400843,http://www.basisschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (91309),arizona,0400878,http://www.basisschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (91339),arizona,0400897,http://www.basisschools.org/,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (91949),arizona,0400898,https://www.greatschools.org/arizona/scottsdale/basis-charter-schools-inc.-(91949)/,TRUE,FALSE,FALSE,FALSE,TRUE
basis charter schools inc. (92320),arizona,0400903,https://www.basised.com/,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (92734),arizona,0400941,https://www.basised.com/,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (92736),arizona,0400943,http://basisschools.org/,FALSE,FALSE,FALSE,FALSE,FALSE
basis charter schools inc. (92863),arizona,0400937,http://www.basised.com/scottsdale/,FALSE,TRUE,TRUE,FALSE,TRUE
basis charter schools inc. (92865),arizona,0400936,https://www.basised.com/,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
beaver creek elementary district (4481),arizona,0401080,https://www.bcs.k12.az.us/,TRUE,TRUE,FALSE,FALSE,FALSE
bell canyon charter school inc (79983),arizona,0400374,http://www.ImagineBellCanyon.org,TRUE,TRUE,FALSE,FALSE,TRUE
benchmark school inc. (10972),arizona,0400181,http://www.benchmarkbobcats.org/,FALSE,FALSE,FALSE,FALSE,FALSE
benjamin franklin charter school - queen creek (4355),arizona,0400065,http://www.bfcsaz.com,FALSE,TRUE,TRUE,FALSE,TRUE
benson unified school district (79226),arizona,0400212,http://www.bensonsd.k12.az.us,FALSE,FALSE,FALSE,FALSE,FALSE
bicentennial union high school district (4515),arizona,0401160,https://www.schooldigger.com/go/AZ/district/01160/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
bisbee unified district (4169),arizona,0401180,http://www.busd.k12.az.us,TRUE,TRUE,FALSE,FALSE,FALSE
blue ridge unified school district no. 32 (4397),arizona,0406580,https://www.brusd.org/,FALSE,FALSE,FALSE,FALSE,FALSE
blueprint education (81041),arizona,0400636,http://www.blueprinteducation.org/,FALSE,FALSE,TRUE,FALSE,FALSE
boys & girls clubs of the east valley dba mesa art (4305),arizona,0400033,https://www.schooldigger.com/go/AZ/district/00033/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
bright beginnings school inc. (4362),arizona,0400071,http://www.bbschl.com,FALSE,FALSE,FALSE,FALSE,FALSE
buckeye elementary district (4269),arizona,0401380,http://www.besd33.org,FALSE,TRUE,FALSE,FALSE,TRUE
buckeye union high school district (4284),arizona,0401410,http://www.buhsd.org,FALSE,TRUE,TRUE,FALSE,TRUE
bullhead city school district (4378),arizona,0401500,https://www.schooldigger.com/go/AZ/district/01500/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
cafa inc. dba learning foundation and performing  (90327),arizona,0400803,https://www.schooldigger.com/go/AZ/district/00803/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
cafa inc. dba learning foundation and performing  (90328),arizona,0400796,https://lfapa.com/,TRUE,TRUE,TRUE,FALSE,TRUE
cafa inc. dba learning foundation performing arts (79971),arizona,0400397,https://lfapa.com/,TRUE,TRUE,TRUE,FALSE,TRUE
calibre academy (79055),arizona,0400310,https://www.calibreacademy.com/,FALSE,TRUE,FALSE,FALSE,TRUE
cambridge academy  east  inc (78888),arizona,0400182,https://www.schooldigger.com/go/AZ/district/00182/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
camelback education inc (79905),arizona,0400390,https://www.schooldigger.com/go/AZ/schools/0039002289/school.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
camp verde unified district (4470),arizona,0401600,http://www.campverdeschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
candeo schools inc. (89758),arizona,0400758,http://www.candeoschools.com,FALSE,FALSE,FALSE,FALSE,FALSE
canon elementary district (4484),arizona,0401650,http://www.canon50.com,FALSE,FALSE,FALSE,FALSE,FALSE
canyon rose academy inc. (81029),arizona,0400633,http://www.go2rose.com,FALSE,FALSE,TRUE,FALSE,FALSE
career success schools (79047),arizona,0400219,http://www.csschools.com,TRUE,TRUE,FALSE,FALSE,TRUE
carpe diem collegiate high school (80001),arizona,0400381,https://www.schooldigger.com/go/AZ/schools/0038102319/school.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
cartwright elementary district (4282),arizona,0401680,http://www.csd83.org/,FALSE,TRUE,TRUE,FALSE,TRUE
casa academy (91934),arizona,0400915,https://casaacademy.org/,FALSE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
casa grande union high school district (4453),arizona,0401740,http://www.cguhsd.org,FALSE,TRUE,TRUE,FALSE,TRUE
catalina foothills unified district (4410),arizona,0401760,http://www.cfsd16.org/,FALSE,TRUE,FALSE,FALSE,TRUE
cave creek unified district (4244),arizona,0400001,http://www.ccusd93.org,TRUE,FALSE,FALSE,FALSE,TRUE
cedar unified district (4395),arizona,0401810,http://www.cedarusd.org,TRUE,TRUE,TRUE,FALSE,FALSE
center for academic success inc. (4191),arizona,0400016,https://www.ade.az.gov/edd/NewDetails.asp?EntityID=4191&RefTypeID=1999&SchoolType=CS,FALSE,FALSE,FALSE,FALSE,FALSE
challenge school inc. (6362),arizona,0400135,http://www.challengecharterschool.net/,FALSE,FALSE,TRUE,FALSE,TRUE
challenger basic school inc. (79886),arizona,0400359,http://www.challengerbasic.com/,FALSE,FALSE,FALSE,FALSE,FALSE
chandler preparatory academy (88299),arizona,0400440,http://www.chandlerprep.org/,FALSE,FALSE,FALSE,FALSE,FALSE
chandler unified district #80 (4242),arizona,0401870,http://www.cusd80.com,FALSE,TRUE,TRUE,FALSE,TRUE
chinle unified district (4158),arizona,0401940,http://www.chinleusd.k12.az.us,FALSE,FALSE,FALSE,FALSE,FALSE
chino valley unified district (4474),arizona,0400003,http://www.chinovalleyschools.com,TRUE,TRUE,TRUE,FALSE,TRUE
choice academies inc. (90138),arizona,0400805,http://www.atachoice.org,FALSE,FALSE,TRUE,FALSE,TRUE
cholla academy (5186),arizona,0400402,http://www.ade.az.gov/edd/NewDetails.asp?EntityID=5186&RefTypeID=1999,FALSE,FALSE,FALSE,FALSE,FALSE
cicero preparatory academy (92316),arizona,0400900,https://ciceroprep.greatheartsamerica.org/,FALSE,FALSE,FALSE,FALSE,FALSE
city center for collaborative learning (85448),arizona,0400407,http://CITYccl.org,FALSE,FALSE,FALSE,FALSE,FALSE
clarkdale-jerome elementary district (4486),arizona,0400004,http://www.cjsd.k12.az.us/,TRUE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
coconino county accommodation school district (10386),arizona,0400163,http://www.ccasdaz.org/,FALSE,FALSE,FALSE,FALSE,FALSE
collaborative pathways inc. (91773),arizona,0400862,http://www.arizonacollegeprep.com,FALSE,FALSE,FALSE,FALSE,FALSE
colorado city unified district (4370),arizona,0400021,http://www.elcap.us,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
compass high school inc. (79467),arizona,0400330,http://www.compasshighschool.com,FALSE,TRUE,FALSE,FALSE,TRUE
compass points international inc (90533),arizona,0400820,http://www.northpointacademy.org,FALSE,FALSE,FALSE,FALSE,FALSE
concho elementary district (4160),arizona,0402190,http://www.conchoschool.net,FALSE,TRUE,TRUE,FALSE,TRUE
concordia charter school inc. (89556),arizona,0400751,http://concordiacharter.org/,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
coolidge unified district (4442),arizona,0402320,http://www.coolidgeschools.org,FALSE,TRUE,FALSE,FALSE,FALSE
cornerstone charter schoolinc (79077),arizona,0400405,http://www.cornerstonehs.org,FALSE,FALSE,TRUE,FALSE,TRUE
cortez park charter middle school inc. (79988),arizona,0400376,http://cortezpark.org/home/,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
country gardens charter schools (79074),arizona,0400429,http://www.cgcsaz.com,FALSE,TRUE,TRUE,FALSE,TRUE
cplc community schools dba toltecalli high school (80032),arizona,0400382,http://www.cplc.org,TRUE,TRUE,FALSE,FALSE,TRUE
crane elementary district (4501),arizona,0402400,http://www.craneschools.org/,FALSE,TRUE,TRUE,FALSE,FALSE
create academy (92369),arizona,0400938,http://www.createacademy.org,TRUE,FALSE,TRUE,FALSE,TRUE
creighton elementary district (4263),arizona,0402430,http://www.creightonschools.org,TRUE,TRUE,TRUE,FALSE,TRUE
crown charter school inc (79443),arizona,0400323,https://www.schooldigger.com/go/AZ/schools/0032302159/school.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
daisy education corporation dba paragon science ac (89917),arizona,0400778,http://www.sonoranschools.org/paragon,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
daisy education corporation dba sonoran science ac (89915),arizona,0400774,http://www.sonoranschools.org/broadway,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
deer valley unified district (4246),arizona,0407750,http://dvusd.schoolwires.net/dvusd,TRUE,TRUE,TRUE,FALSE,TRUE
desert heights charter schools (81099),arizona,0400610,http://www.desertheightscharter.org/,FALSE,TRUE,FALSE,FALSE,FALSE
desert rose academyinc. (79441),arizona,0400322,http://www.go2rose.com,FALSE,FALSE,TRUE,FALSE,FALSE
desert star academy (92302),arizona,0400922,http://www.desertstaracademy.org/,FALSE,TRUE,FALSE,FALSE,FALSE
desert star community school inc. (88321),arizona,0400439,https://www.desertstarschool.org/,FALSE,TRUE,FALSE,FALSE,TRUE
destiny school inc. (6258),arizona,0400339,http://www.mydestinyschool.org/,FALSE,FALSE,TRUE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
douglas unified district (4174),arizona,0402530,http://www.dusd.k12.az.us,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
dysart unified district (4243),arizona,0402690,http://www.dysart.org/,TRUE,TRUE,TRUE,FALSE,TRUE
e-institute charter schools inc. (79059),arizona,0400311,http://www.e-institute.us,FALSE,TRUE,FALSE,FALSE,TRUE
eagle college prep harmony llc (91170),arizona,0400849,http://www.eagleharmony.org,FALSE,TRUE,FALSE,FALSE,TRUE
eagle college prep maryvale llc (91938),arizona,0400916,http://eagleprep.org/,FALSE,FALSE,FALSE,FALSE,FALSE
eagle college prep mesa llc. (91939),arizona,0400912,https://www.schooldigger.com/go/AZ/schools/0091203443/school.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
eagle south mountain charter inc. (89850),arizona,0400763,https://eagleprep.org/arizona/south-mountain,FALSE,TRUE,FALSE,FALSE,TRUE
east mesa charter elementary school inc. (87401),arizona,0400425,http://www.imagineschools.com,TRUE,TRUE,FALSE,FALSE,FALSE
eastpointe high school inc. (78833),arizona,0400261,https://www.eastpointehs.com,FALSE,TRUE,FALSE,FALSE,TRUE
edge school inc. the (4421),arizona,0400078,http://www.edgehighschool.org/,FALSE,FALSE,FALSE,FALSE,FALSE
edkey inc. - arizona conservatory for arts and ac (79981),arizona,0400653,http://choiceed.org,FALSE,FALSE,FALSE,FALSE,FALSE
edkey inc. - pathfinder academy (81045),arizona,0400638,http://edkey.org,FALSE,FALSE,FALSE,FALSE,FALSE
edkey inc. - redwood academy (81043),arizona,0400637,http://edkey.org,FALSE,FALSE,FALSE,FALSE,FALSE
edkey inc. - sequoia charter school (6446),arizona,0400244,http://sequoiaschools.org,TRUE,TRUE,FALSE,FALSE,TRUE
edkey inc. - sequoia choice schools (4329),arizona,0400157,http://sequoiachoice.org,TRUE,TRUE,FALSE,FALSE,TRUE
edkey inc. - sequoia pathway academy (92226),arizona,0400904,https://www.sequoiapathway.org/,FALSE,FALSE,FALSE,FALSE,FALSE
edkey inc. - sequoia ranch school (81052),arizona,0400641,http://edkey.org,FALSE,FALSE,FALSE,FALSE,FALSE
edkey inc. - sequoia village school (79211),arizona,0400246,http://choiceed.org,FALSE,FALSE,FALSE,FALSE,FALSE
educational impact inc. (81123),arizona,0400613,https://www.schooldigger.com/go/AZ/district/00613/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
educational options foundation (90201),arizona,0400816,https://eohighschool.com/,TRUE,FALSE,FALSE,FALSE,TRUE
eduprize schools llc (89412),arizona,0400746,http://www.eduprizeschools.net,TRUE,TRUE,TRUE,FALSE,TRUE
elfrida elementary district (4185),arizona,0402760,http://www.elfridaschools.org/,FALSE,FALSE,FALSE,FALSE,FALSE
eloy elementary district (4448),arizona,0402790,http://EESD.org,TRUE,TRUE,FALSE,FALSE,TRUE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
empower college prep (91277),arizona,0400877,http://www.empowercollegeprep.org,FALSE,FALSE,FALSE,FALSE,FALSE
espiritu community development corp. (4335),arizona,0400052,http://www.espiritu.org,FALSE,FALSE,FALSE,FALSE,FALSE
espiritu community development corp. (92250),arizona,0400895,http://www.espiritu.org,FALSE,FALSE,FALSE,FALSE,FALSE
ethos academy - a challenge foundation academy (92379),arizona,0400942,http://teamcfa.org/schools/ethos-academy,FALSE,FALSE,FALSE,FALSE,FALSE
excalibur charter schools inc. (79214),arizona,0400235,http://www.excaliburschools.org,FALSE,FALSE,FALSE,FALSE,FALSE
fit kids inc. dba champion schools (78783),arizona,0400191,http://www.championschools.org,FALSE,TRUE,TRUE,FALSE,TRUE
flagstaff arts and leadership academy (4202),arizona,0400019,http://flagarts.com/,FALSE,TRUE,FALSE,FALSE,TRUE
flagstaff junior academy (4207),arizona,0400098,http://www.fjacademy.com,FALSE,FALSE,FALSE,FALSE,FALSE
flagstaff montessori l.l.c. (4205),arizona,0400020,https://www.flagmontessori.com/,FALSE,FALSE,FALSE,FALSE,FALSE
flagstaff unified district (4192),arizona,0402860,http://www.fusd1.org,TRUE,TRUE,FALSE,FALSE,TRUE
florence crittenton services of arizona inc. (4300),arizona,0400144,https://www.flocrit.org/,FALSE,FALSE,FALSE,FALSE,FALSE
florence unified school district (4437),arizona,0402920,http://www.fusdaz.org,TRUE,TRUE,TRUE,FALSE,TRUE
flowing wells unified district (4405),arizona,0403010,http://www.flowingwellsschools.org,TRUE,TRUE,FALSE,FALSE,TRUE
foothills academy (4309),arizona,0400036,http://www.foothillsacademy.com,FALSE,TRUE,TRUE,FALSE,FALSE
fort huachuca accommodation district (4167),arizona,0403150,https://www.ade.az.gov/edd/NewDetails.asp?EntityID=4167&RefTypeID=1029,FALSE,FALSE,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,TRUE,NA
fountain hills unified district (4247),arizona,0403040,http://www.fhusd.org,FALSE,TRUE,TRUE,FALSE,TRUE
fowler elementary district (4273),arizona,0403060,http://www.fesd.org/,TRUE,TRUE,FALSE,FALSE,FALSE
franklin phonetic primary school inc. (4495),arizona,0400092,https://www.schooldigger.com/go/AZ/district/00092/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
fredonia-moccasin unified district (4195),arizona,0403080,http://www.fredonia.org,FALSE,FALSE,FALSE,FALSE,FALSE
freedom academy inc. (89506),arizona,0400755,http://www.freedom-academy.com/,FALSE,TRUE,TRUE,FALSE,TRUE
friendly house inc. (4303),arizona,0400102,https://www.friendlyhouse.org/,FALSE,FALSE,FALSE,FALSE,FALSE
gadsden elementary district (4505),arizona,0403240,http://www.gesd32.org,TRUE,FALSE,TRUE,FALSE,TRUE
ganado unified school district (4157),arizona,0403290,http://www.ganado.k12.az.us,FALSE,TRUE,TRUE,FALSE,FALSE
gar llc dba student choice high school (78997),arizona,0400273,https://www.schooldigger.com/go/AZ/district/00273/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
george gervin youth center inc. (90884),arizona,0400876,http://www.georgegervinprepacademy.org/,FALSE,TRUE,TRUE,FALSE,FALSE
gila bend unified district (4238),arizona,0403310,http://gbusd.org,FALSE,TRUE,FALSE,FALSE,TRUE
gilbert unified district (4239),arizona,0403400,http://www.gilbertschools.net,TRUE,TRUE,TRUE,FALSE,TRUE
glendale elementary district (4271),arizona,0403420,http://www.gesd40.org,FALSE,FALSE,TRUE,FALSE,TRUE
glendale preparatory academy (89829),arizona,0400760,http://www.glendaleprep.org,FALSE,FALSE,FALSE,FALSE,FALSE
glendale union high school district (4285),arizona,0403450,http://www.guhsdaz.org,FALSE,TRUE,FALSE,FALSE,TRUE
globe unified district (4208),arizona,0403500,http://www.globeschools.org,FALSE,TRUE,FALSE,FALSE,TRUE
grand canyon unified district (4194),arizona,0403550,http://www.grandcanyonschool.org,TRUE,FALSE,TRUE,FALSE,TRUE
great expectations academy (10974),arizona,0400205,http://www.geageckos.org/,FALSE,TRUE,TRUE,FALSE,FALSE
griffin foundation inc. the (79500),arizona,0400343,http://www.griffinfoundation.org,FALSE,FALSE,FALSE,FALSE,FALSE
happy valley east (90906),arizona,0400864,http://hvseast.com/,TRUE,TRUE,FALSE,FALSE,FALSE
happy valley school inc. (79081),arizona,0400406,https://www.schooldigger.com/go/AZ/district/00406/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
harvest power community development group inc. (79501),arizona,0400282,https://www.schooldigger.com/go/AZ/district/00282/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
hayden-winkelman unified district (4212),arizona,0403730,https://www.hwusd.org/,FALSE,TRUE,TRUE,FALSE,TRUE
heber-overgaard unified district (4392),arizona,0400026,http://www.heberovergaardschools.org,FALSE,FALSE,TRUE,FALSE,FALSE
heritage academy inc. (4336),arizona,0400053,https://www.schooldigger.com/go/AZ/schools/0005300754/school.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
heritage academy laveen inc. (92520),arizona,0400926,http://www.heritageacademyaz.com,FALSE,TRUE,TRUE,FALSE,TRUE
heritage academy queen creek inc. (92519),arizona,0400911,http://www.heritageacademyaz.com,FALSE,TRUE,TRUE,FALSE,TRUE
heritage elementary school (81076),arizona,0400649,https://hesarizona.org/,FALSE,FALSE,FALSE,FALSE,FALSE
hermosa montessori charter school (4426),arizona,0400115,http://www.hermosaschool.org/,FALSE,TRUE,FALSE,FALSE,FALSE
higley unified school district (4248),arizona,0403780,http://www.husd.org/,TRUE,TRUE,TRUE,FALSE,TRUE
hirsch academy a challenge foundation (91275),arizona,0400893,https://hirsch.teamcfa.school/,FALSE,FALSE,FALSE,FALSE,FALSE
holbrook unified district (4389),arizona,0403820,http://www.holbrook.k12.az.us,TRUE,TRUE,TRUE,FALSE,TRUE
horizon community learning center inc. (79264),arizona,0400225,http://www.horizonclc.org,FALSE,FALSE,FALSE,FALSE,FALSE
horizon community learning center inc. (92620),arizona,0400921,http://www.horizonclc.org,FALSE,FALSE,FALSE,FALSE,FALSE
humanities and sciences academy of the united stat (4337),arizona,0400108,http://www.humsci.org/,FALSE,FALSE,TRUE,FALSE,TRUE
humboldt unified district (4469),arizona,0403870,http://www.humboldtunified.com,TRUE,FALSE,TRUE,FALSE,TRUE
imagine avondale elementary inc. (89784),arizona,0400780,http://www.imagineavondale.com,FALSE,FALSE,FALSE,FALSE,FALSE
imagine avondale middle inc. (90162),arizona,0400802,http://www.imagineavondale.com/,FALSE,FALSE,FALSE,FALSE,FALSE
imagine camelback middle inc. (89561),arizona,0400756,https://www.schooldigger.com/go/AZ/district/00756/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
imagine charter elementary at camelback inc. (88365),arizona,0400445,https://www.schooldigger.com/go/AZ/district/00445/search.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
imagine charter elementary at desert west inc. (88367),arizona,0400438,https://www.dwdragons.org/m/,FALSE,FALSE,FALSE,FALSE,FALSE
imagine coolidge elementary inc. (89786),arizona,0400766,http://www.imaginecoolidge.org,FALSE,FALSE,FALSE,FALSE,FALSE
imagine desert west middle inc. (89563),arizona,0400754,https://www.dwdragons.org/,FALSE,FALSE,FALSE,FALSE,FALSE
imagine elementary at tempe  inc.,arizona,0400446,https://www.greatschools.org/arizona/phoenix/imagine-elementary-at-tempe--inc./,TRUE,FALSE,FALSE,FALSE,TRUE
imagine middle at east mesa inc. (88369),arizona,0400442,https://imagineeastmesa.org/,FALSE,FALSE,FALSE,FALSE,FALSE
imagine middle at surprise inc. (88372),arizona,0400441,https://www.schooldigger.com/go/AZ/schools/0044102658/school.aspx,FALSE,TRUE,FALSE,FALSE,TRUE
imagine prep coolidge inc. (90034),arizona,0400769,http://imagineprepcoolidge.com,FALSE,FALSE,FALSE,FALSE,FALSE
imagine prep superstition inc. (89788),arizona,0400783,https://www.imagineprep.com/,FALSE,TRUE,FALSE,FALSE,TRUE
imagine prep surprise inc. (89790),arizona,0400770,https://www.surpriseprep.org/,FALSE,TRUE,FALSE,FALSE,TRUE
imagine superstition middle inc. (90160),arizona,0400810,https://www.imagineprep.com,FALSE,TRUE,FALSE,FALSE,TRUE
